3024.513101, 1.334640, -0.312009
3259.494136, 1.311027, -0.312009
3508.763672, 1.223489, -0.220006
3663.886589, 1.153332, -0.151217
3744.469922, 1.043616, -0.091446
3825.026583, 0.912718, -0.042536
3914.241595, 0.931760, -0.042536
4007.624870, 0.933271, -0.042536
4102.500391, 0.922321, -0.042536
4195.988411, 0.953317, -0.042536
4289.414714, 0.962972, -0.042536
4390.899349, 0.923431, -0.042536
4485.000000, 0.816482, 0.001858
4578.759245, 0.730441, 0.030822
4636.000000, 0.677270, 0.048510
4680.000000, 0.634182, 0.062843
4725.000000, 0.641824, 0.062869
4779.000000, 0.655245, 0.061724
4845.000000, 0.672212, 0.060275
4922.000000, 0.694362, 0.060223
4985.000000, 0.712267, 0.060223
5041.000000, 0.728151, 0.060223
5099.000000, 0.729187, 0.079147
5173.000000, 0.729187, 0.103971
5209.000000, 0.729187, 0.116048
5260.000000, 0.729187, 0.133156
5308.000000, 0.624317, 0.122303
5347.000000, 0.752839, 0.110515
5392.650911, 0.766142, 0.097323
5434.957161, 0.777463, 0.086096
5440.497266, 0.777463, 0.086096
5446.541016, 0.777463, 0.086096
5464.000000, 0.720054, 0.096496
5470.464193, 0.720054, 0.096496
5510.000000, 0.619501, 0.116364
5549.536589, 0.534249, 0.133208
5559.357682, 0.534249, 0.133208
5589.000000, 0.534249, 0.133208
5615.000000, 0.534249, 0.133208
5639.000000, 0.504332, 0.133208
5670.567631, 0.350558, 0.089568
5683.143229, 0.350558, 0.089568
5704.000000, 0.350558, 0.089568
5741.000000, 0.350558, 0.089568
5778.000000, 0.337098, 0.089568
5798.000000, 0.336229, 0.088439
5808.410547, 0.336229, 0.088439
5840.681001, 0.346738, 0.088439
5876.215794, 0.355293, 0.088439
5921.227214, 0.366047, 0.088439
5965.430805, 0.377045, 0.088439
6005.587891, 0.372416, 0.093325
6027.000000, 0.368962, 0.096541
6044.000000, 0.366660, 0.098685
6086.000000, 0.360471, 0.104447
6110.000000, 0.357161, 0.107529
6122.864784, 0.355290, 0.109272
6143.000000, 0.352268, 0.112086
6149.984175, 0.352268, 0.112086
6173.000000, 0.347951, 0.116106
6197.000000, 0.354476, 0.120989
6220.000000, 0.361789, 0.125688
6251.000000, 0.372426, 0.132523
6273.000000, 0.379739, 0.137222
6286.000000, 0.384061, 0.139999
6316.085547, 0.393369, 0.145979
6330.521835, 0.397690, 0.148756
6354.000000, 0.406665, 0.154523
6370.000000, 0.403328, 0.154220
6389.000000, 0.398677, 0.153495
6421.000000, 0.390409, 0.152205
6443.000000, 0.384466, 0.151278
6468.000000, 0.378265, 0.150310
6492.000000, 0.371806, 0.149303
6498.908984, 0.371806, 0.149303
6508.000000, 0.367672, 0.148658
6526.000000, 0.363021, 0.147932
6545.000000, 0.365237, 0.143502
6561.424079, 0.365237, 0.143502
6568.010216, 0.365237, 0.143502
6598.000000, 0.372784, 0.130614
6609.000000, 0.374525, 0.127640
6634.000000, 0.378008, 0.121692
6659.000000, 0.381636, 0.115496
6697.000000, 0.387151, 0.106078
6715.000000, 0.389909, 0.101369
6752.000000, 0.395133, 0.092447
6790.000000, 0.395420, 0.091957
6836.492188, 0.353597, 0.091957
6881.931641, 0.360651, 0.091957
6910.000000, 0.395420, 0.091957
6938.000000, 0.395719, 0.091957
6979.000000, 0.423278, 0.091957
7021.000000, 0.451510, 0.091957
7036.000000, 0.461592, 0.091957
7066.769661, 0.481757, 0.091957
7073.593149, 0.481757, 0.091957
7080.566707, 0.481757, 0.091957
7117.000000, 0.501088, 0.091957
7153.000000, 0.482031, 0.084209
7200.000000, 0.455167, 0.073619
7244.000000, 0.429906, 0.063849
7257.000000, 0.411859, 0.070772
7280.000000, 0.391688, 0.078509
7309.000000, 0.359839, 0.090726
7337.000000, 0.349427, 0.084321
7349.000000, 0.349427, 0.084321
7362.000000, 0.341916, 0.076360
7398.000000, 0.330801, 0.064577
7443.000000, 0.317582, 0.050565
7492.000000, 0.325355, 0.046288
7544.000000, 0.335152, 0.042530
7587.000000, 0.343441, 0.039349
7639.000000, 0.353050, 0.035663
7681.000000, 0.299080, 0.042423
7724.000000, 0.237724, 0.050267
7759.000000, 0.191707, 0.056150
7794.000000, 0.163135, 0.049005
7819.000000, 0.145928, 0.043580
7853.000000, 0.121551, 0.035893
7876.000000, 0.124716, 0.039534
7906.000000, 0.131214, 0.045350
7932.000000, 0.136846, 0.050390
7964.000000, 0.144127, 0.056816
7992.000000, 0.157477, 0.063843
8018.000000, 0.169396, 0.070116
8034.000000, 0.177025, 0.074131
8061.973828, 0.190375, 0.081157
8069.780339, 0.190375, 0.081157
8095.000000, 0.175258, 0.074040
8115.000000, 0.165834, 0.069588
8145.830859, 0.152642, 0.063356
8150.363672, 0.145574, 0.060017
8159.000000, 0.145574, 0.060017
8203.000000, 0.124843, 0.050223
8257.000000, 0.132591, 0.049614
8308.000000, 0.141582, 0.049614
8356.000000, 0.150044, 0.049614
8405.000000, 0.184743, 0.049614
8461.000000, 0.182671, 0.049614
8487.000000, 0.183325, 0.049614
8504.000000, 0.184169, 0.049614
8523.000000, 0.184169, 0.049614
8534.000000, 0.184169, 0.049614
8545.222005, 0.184169, 0.049614
8561.000000, 0.184169, 0.049614
8595.000000, 0.184169, 0.049614
8624.000000, 0.184169, 0.049614
8659.801432, 0.184169, 0.049614
8689.768359, 0.184169, 0.049614
8713.000000, 0.184169, 0.049614
8734.592839, 0.187488, 0.047386
8744.413932, 0.187488, 0.047386
8758.000000, 0.204478, 0.035979
8766.826172, 0.204478, 0.035979
8779.920964, 0.220761, 0.025047
8793.519401, 0.226424, 0.021245
8808.125130, 0.236336, 0.014591
8817.694401, 0.236336, 0.014591
8830.154848, 0.236336, 0.014591
8832.479367, 0.236336, 0.014591
8834.803886, 0.236336, 0.014591
8843.327123, 0.199001, 0.014591
8846.039062, 0.199001, 0.014591
8878.194912, 0.110992, 0.000000
8887.880409, 0.110992, 0.000000
8895.628806, 0.110992, 0.000000
8921.973357, 0.089977, 0.000000
8927.009816, 0.089977, 0.000000
8942.894030, 0.089977, 0.000000
8947.543069, 0.089977, 0.000000
8974.662460, 0.089977, 0.000000
9009.917668, 0.089977, 0.000000
9060.669671, 0.089977, 0.000000
9066.480970, 0.089977, 0.000000
9081.590345, 0.089977, 0.000000
9110.259415, 0.089977, 0.000000
9138.928486, 0.089977, 0.000000
9143.577524, 0.089977, 0.000000
9145.902043, 0.089977, 0.000000
9165.660457, 0.168223, 0.000000
9167.984976, 0.168223, 0.000000
9179.220152, 0.168223, 0.000000
9185.806290, 0.168223, 0.000000
9193.167268, 0.168223, 0.000000
9206.339543, 0.259378, 0.000000
9208.664062, 0.259378, 0.000000
9215.637620, 0.259378, 0.000000
9225.323117, 0.199001, 0.000000
9228.647636, 0.199001, 0.000000
