1985.014844, -0.036026, 0.097007
2096.518750, -0.036026, 0.097007
2183.018750, -0.036026, 0.097007
2279.466250, -0.036026, 0.097007
2394.943750, -0.036026, 0.097007
2488.796250, -0.036026, 0.097007
2608.166250, -0.036026, 0.097007
2700.721250, -0.036026, 0.097007
2789.870312, -0.036026, 0.097007
2869.342187, -0.079519, 0.047184
2939.623437, -0.079519, 0.093756
3000.714063, -0.089517, 0.093756
3028.894141, -0.139402, 0.093756
3076.581771, -0.204075, 0.093756
3124.517188, -0.160472, 0.093756
3159.477604, -0.219275, 0.093756
3204.709896, -0.244837, 0.093756
3251.203646, -0.205806, 0.093756
3284.181771, -0.158870, 0.093756
3325.089063, -0.121516, 0.093756
3370.861979, -0.068907, 0.093756
3433.376250, -0.068907, 0.093756
3492.196250, -0.068907, 0.093756
3571.343750, -0.068907, 0.093756
3645.733750, -0.068907, 0.093756
3711.906250, -0.068907, 0.093756
3781.971250, -0.068907, 0.093756
3815.706250, -0.068907, 0.093756
