1987.44072830582	1967.45370562891	1964.57224901727	1984.55927169418	5.02595464618565	4.30559049327528	84.253681200904	84.9740453538143
2099.44072830582	2079.45370562891	2076.57224901727	2096.55927169418	5.02595464618565	4.30559049327528	84.253681200904	84.9740453538143
2185.44072830582	2165.45370562891	2162.57224901727	2182.55927169418	5.02595464618565	4.30559049327528	84.253681200904	84.9740453538143
2281.44072830582	2261.45370562891	2258.57224901727	2278.55927169418	5.02595464618565	4.30559049327528	84.253681200904	84.9740453538143
2397.38447830582	2304.68398306281	2301.80252645117	2394.50302169418	5.02595464618565	2.00042520396212	81.9485159115908	84.9740453538143
2491.44072830582	2480.20870562891	2477.32724901727	2488.55927169418	5.02595464618565	4.30559049327528	84.253681200904	84.9740453538143
2610.44072830582	2590.45370562891	2587.57224901727	2607.55927169418	5.02595464618565	4.30559049327528	84.253681200904	84.9740453538143
2703.44072830582	2683.45370562891	2680.57224901727	2700.55927169418	5.02595464618565	4.30559049327528	84.253681200904	84.9740453538143
2791.49733712453	2771.51031450004	2770.78994889294	2790.77697151744	28.6027849840482	27.8824193769571	47.8694420014532	48.5898076085444
2871.37737770275	2807.57961815089	2805.99090441205	2869.78866396391	33.0093778477988	27.9254938835101	47.8622937434681	52.9461777077568
2941.45719541109	2884.63731581021	2883.04860207137	2939.86848167225	35.5371556255766	31.009321469882	50.94612132984	55.4739554855345
3002.41040660202	2953.60660151193	2951.81865031922	3000.6224554093	38.2418916293852	33.8614112072368	53.7813316521701	58.1618120743185
3030.71460906154	3008.17199812397	3005.39297097312	3027.93558191069	40.1525634812526	36.9566822577736	56.7626664063795	59.9585476298585
3077.79253785775	3040.34681018039	3036.29358125843	3073.7393089358	44.981585430907	37.2804504791916	56.8654277655257	64.5665627172411
3129.34993986408	3091.83816265106	3088.64248645513	3126.15426366815	22.3210722733768	16.2492875011071	35.9923281395386	42.0641129118083
3164.00236309156	3136.67281456448	3132.32236435872	3159.6519128858	30.1838913990583	24.0932611109917	43.614367201764	49.7049974898306
3207.37322513563	3172.44685898072	3167.59889430618	3202.52526046108	39.3426760680823	30.6163396538934	50.0198764066177	58.7462128208066
3251.60637194741	3215.38719641116	3211.30007635894	3247.51925189519	48.8610336388524	41.2998615422404	60.8777942645356	68.4389663611476
3284.5750110315	3257.91502920465	3254.7509848937	3281.41096672055	49.7870437678332	45.5155839480516	65.2637186346075	69.535178454389
3325.42717816282	3292.67052134213	3290.24617028913	3323.00282710982	51.4200366536636	47.4198574162198	67.2723767014852	71.272555938929
3371.40994667995	3334.4977529954	3333.12070462865	3370.0328983132	52.5496573625346	50.0021178840506	69.9546550108332	72.5021944893172
3436.75409930131	3386.87275670588	3381.36455810326	3431.24590069869	5.0949259236558	1.65230179701697	81.4624499497054	84.9050740763442
3495.75409930131	3447.8680104097	3442.35981180708	3490.24590069869	5.0949259236558	1.79000676208252	81.6001549147709	84.9050740763442
3574.75409930131	3510.90598077916	3505.39778217654	3569.24590069869	5.0949259236558	0.688367041558095	80.4985151942465	84.9050740763442
3649.75409930131	3589.8964881868	3584.38828958417	3644.24590069869	5.0949259236558	0.963776971689201	80.7739251243776	84.9050740763442
3715.75409930131	3662.87987615016	3657.37167754753	3710.24590069869	5.0949259236558	1.44574434941864	81.255892502107	84.9050740763442
3785.75409930131	3729.88699559443	3724.37879699181	3780.24590069869	5.0949259236558	1.23918690182031	81.0493350545087	84.9050740763442
3819.75409930131	3791.82054744787	3786.31234884525	3814.24590069869	5.0949259236558	3.16705641273805	82.9772045654264	84.9050740763442
