8081.000000, -0.077242, -0.046224
8139.000000, -0.079683, -0.050010
8175.000000, -0.090353, -0.053097
8217.000000, -0.105207, -0.056955
8255.000000, -0.118333, -0.060364
8290.000000, -0.130423, -0.063504
8310.000000, -0.131297, -0.064099
8341.000000, -0.127635, -0.064099
8381.000000, -0.123057, -0.064099
8415.000000, -0.119166, -0.064099
8445.000000, -0.115733, -0.064099
8483.000000, -0.111384, -0.064099
8519.000000, -0.105192, -0.064099
8562.000000, -0.097381, -0.064099
8592.000000, -0.091932, -0.064099
8623.000000, -0.086482, -0.064099
8645.000000, -0.082486, -0.064099
8679.000000, -0.076129, -0.064099
8716.000000, -0.075505, -0.060610
8768.000000, -0.075505, -0.054503
8804.000000, -0.075505, -0.051075
8850.000000, -0.075505, -0.046254
8867.000000, -0.075505, -0.043743
8884.000000, -0.075505, -0.040530
8909.406109, -0.075505, -0.036835
8935.000000, -0.075505, -0.032819
8952.000000, -0.075505, -0.030088
8972.000000, -0.075505, -0.026875
8993.000000, -0.075505, -0.023341
9012.000000, -0.070851, -0.020858
9028.000000, -0.065708, -0.018579
9046.512779, -0.059657, -0.015898
9055.158315, -0.059657, -0.015898
9070.288002, -0.052093, -0.012547
9095.000000, -0.045437, -0.009598
9119.279371, -0.044470, -0.009169
9129.365830, -0.044470, -0.009169
9141.253441, -0.044470, -0.009169
9171.000000, -0.044470, -0.009169
9213.000000, -0.044470, -0.009169
9268.414862, -0.054657, -0.009169
9276.339937, -0.057152, -0.009169
9280.662705, -0.057152, -0.009169
9299.034468, -0.060989, -0.009169
9328.573382, -0.066170, -0.009169
9377.564751, -0.066650, -0.009169
9396.656975, -0.066650, -0.009169
9432.599349, -0.066650, -0.009169
