2791.49733712453	2771.51031450004	2770.78994889294	2790.77697151744	28.6027849840482	27.8824193769571	47.8694420014532	48.5898076085444
2871.37737770275	2807.57961815089	2805.99090441205	2869.78866396391	33.0093778477988	27.9254938835101	47.8622937434681	52.9461777077568
2941.45719541109	2884.63731581021	2883.04860207137	2939.86848167225	35.5371556255766	31.009321469882	50.94612132984	55.4739554855345
3002.41040660202	2953.60660151193	2951.81865031922	3000.6224554093	38.2418916293852	33.8614112072368	53.7813316521701	58.1618120743185
3030.71460906154	3008.17199812397	3005.39297097312	3027.93558191069	40.1525634812526	36.9566822577736	56.7626664063795	59.9585476298585
3077.79253785775	3040.34681018039	3036.29358125843	3073.7393089358	44.981585430907	37.2804504791916	56.8654277655257	64.5665627172411
3129.34993986408	3091.83816265106	3088.64248645513	3126.15426366815	22.3210722733768	16.2492875011071	35.9923281395386	42.0641129118083
3164.00236309156	3136.67281456448	3132.32236435872	3159.6519128858	30.1838913990583	24.0932611109917	43.614367201764	49.7049974898306
3207.37322513563	3172.44685898072	3167.59889430618	3202.52526046108	39.3426760680823	30.6163396538934	50.0198764066177	58.7462128208066
3251.60637194741	3215.38719641116	3211.30007635894	3247.51925189519	48.8610336388524	41.2998615422404	60.8777942645356	68.4389663611476
3284.5750110315	3257.91502920465	3254.7509848937	3281.41096672055	49.7870437678332	45.5155839480516	65.2637186346075	69.535178454389
3325.42717816282	3292.67052134213	3290.24617028913	3323.00282710982	51.4200366536636	47.4198574162198	67.2723767014852	71.272555938929
3371.40994667995	3334.4977529954	3333.12070462865	3370.0328983132	52.5496573625346	50.0021178840506	69.9546550108332	72.5021944893172
