2800.656445, 0.023283, 0.000000
2985.575586, -0.550098, 0.000000
3118.423633, -0.206598, 0.000000
3118.916730, -0.206598, 0.000000
3119.235347, -0.206598, 0.000000
3119.553964, -0.206598, 0.000000
3173.165039, -0.349833, 0.000000
3235.917383, -0.085181, 0.000000
3259.282617, -0.206598, 0.000000
3383.452148, -0.376958, 0.000000
3384.119727, -0.376958, 0.000000
3388.073843, -0.376958, 0.000000
3398.857797, -0.376958, 0.000000
3473.575195, -0.376958, 0.000000
3694.543555, 1.030979, 0.000000
3828.726758, 0.986981, 0.000000
3866.111133, 0.880524, 0.000000
4022.324414, 0.593984, 0.000000
4111.779883, -0.383651, 0.000000
4203.905664, -0.383651, 0.000000
4338.756445, -0.092882, 0.000000
4403.511523, 0.015524, 0.000000
4495.637305, 0.115916, 0.000000
4539.029883, 0.115916, 0.000000
